SETTLEMENTDATE,TOTALDEMAND,RRP,TOTALDEMAND_lag_1,TOTALDEMAND_lag_2,TOTALDEMAND_lag_3
2018-01-01 00:00:00,0.15220395716012713,0.2640247040658775,,,
2018-01-01 01:00:00,0.10566981344122273,0.2092897581060216,0.15220395716012713,,
2018-01-01 02:00:00,0.048370268447814,0.15347400926402466,0.10566981344122273,0.15220395716012713,
2018-01-01 03:00:00,0.01995513720058556,0.14665465774575395,0.048370268447814,0.10566981344122273,0.15220395716012713
2018-01-01 04:00:00,0.007755310941420179,0.13780236747297991,0.01995513720058556,0.048370268447814,0.10566981344122273
2018-01-01 05:00:00,0.010156397125378858,0.13435409161091091,0.007755310941420179,0.01995513720058556,0.048370268447814
2018-01-01 06:00:00,0.03392654286113489,0.1210241893978384,0.010156397125378858,0.007755310941420179,0.01995513720058556
2018-01-01 07:00:00,0.08204774228037881,0.14493051981471947,0.03392654286113489,0.010156397125378858,0.007755310941420179
2018-01-01 08:00:00,0.1361731758731085,0.14606278950077195,0.08204774228037881,0.03392654286113489,0.010156397125378858
2018-01-01 09:00:00,0.19305051848881927,0.15990735975295933,0.1361731758731085,0.08204774228037881,0.03392654286113489
2018-01-01 10:00:00,0.2519834399470272,0.17815234173957797,0.19305051848881927,0.1361731758731085,0.08204774228037881
2018-01-01 11:00:00,0.2853966576151338,0.19935666495110652,0.2519834399470272,0.19305051848881927,0.1361731758731085
2018-01-01 12:00:00,0.28857912194055146,0.15653628409675757,0.2853966576151338,0.2519834399470272,0.19305051848881927
2018-01-01 13:00:00,0.3052508003620613,0.20398867730313944,0.28857912194055146,0.2853966576151338,0.2519834399470272
2018-01-01 14:00:00,0.32434406760097934,0.22876994338651568,0.3052508003620613,0.28857912194055146,0.2853966576151338
2018-01-01 15:00:00,0.3611394604314362,0.22768914050437467,0.32434406760097934,0.3052508003620613,0.28857912194055146
2018-01-01 16:00:00,0.401969315910651,0.2696088522902727,0.3611394604314362,0.32434406760097934,0.3052508003620613
2018-01-01 17:00:00,0.42680939536974594,0.23718476582604214,0.401969315910651,0.3611394604314362,0.32434406760097934
2018-01-01 18:00:00,0.40886351624719797,0.1841996911991765,0.42680939536974594,0.401969315910651,0.3611394604314362
2018-01-01 19:00:00,0.3529968775248614,0.167421513124035,0.40886351624719797,0.42680939536974594,0.401969315910651
